GateV	GateI
0	6.81428180483896E-14
0.0500000007450581	3.49855290137507E-13
0.100000001490116	3.56816003610136E-13
0.150000005960464	3.64037467705247E-13
0.200000002980232	3.71762082923555E-13
0.25	3.71251017124499E-13
0.300000011920929	3.70843275792482E-13
0.349999994039536	3.71908179166297E-13
0.400000005960464	3.72750306098721E-13
0.449999988079071	3.70866287983593E-13
0.5	3.72037280539986E-13
0.550000011920929	3.71964964255081E-13
0.600000023841858	3.72202323215692E-13
0.649999976158142	3.76966443086865E-13
0.699999988079071	3.75129289610643E-13
0.75	3.75087358091622E-13
0.800000011920929	3.7331224808472E-13
0.850000023841858	3.77556764064729E-13
0.899999976158142	3.77515727012501E-13
0.949999988079071	3.7909646667493E-13
1	3.79744141947719E-13
1.04999995231628	3.86246671582255E-13
1.10000002384186	3.82437760930096E-13
1.14999997615814	3.870166448601E-13
1.20000004768372	3.85739156545314E-13
1.25	3.87827736505336E-13
1.29999995231628	3.92547160141948E-13
1.35000002384186	3.94149827793316E-13
1.39999997615814	3.95571298156608E-13
1.45000004768372	3.94540167680466E-13
1.5	3.9689697925796E-13
1.54999995231628	4.02625361436287E-13
1.60000002384186	4.08239902386504E-13
1.64999997615814	4.16040140706342E-13
1.70000004768372	4.19241925246963E-13
1.75	4.27929610150035E-13
1.79999995231628	4.31842441580427E-13
1.85000002384186	4.39963685058484E-13
1.89999997615814	4.49393696084002E-13
1.95000004768372	4.5588473317551E-13
2	4.66097104488694E-13
2.04999995231628	4.58523410212797E-13
2.09999990463257	4.7024580410171E-13
2.15000009536743	4.78280230090805E-13
2.20000004768372	4.94840605123892E-13
2.25	5.04058491994364E-13
2.29999995231628	5.09256428259802E-13
2.34999990463257	5.19039292882356E-13
2.40000009536743	5.25303054093457E-13
2.45000004768372	5.38530212177563E-13
2.5	5.5602327212953E-13
2.54999995231628	5.51329923555166E-13
2.59999990463257	5.73068393953935E-13
2.65000009536743	5.912069878794E-13
2.70000004768372	6.26855555310724E-13
2.75	6.42541792342244E-13
2.79999995231628	6.52307743410907E-13
2.84999990463257	6.82345456179401E-13
2.90000009536743	6.95672089812832E-13
2.95000004768372	7.30170806630126E-13
3	7.49017655624767E-13
3.04999995231628	7.86920333582797E-13
3.09999990463257	8.37829697113157E-13
3.15000009536743	8.54818006743724E-13
3.20000004768372	8.95749186630157E-13
3.25	9.33723259301245E-13
3.29999995231628	1.0270576706814E-12
3.34999990463257	1.15146705104846E-12
3.40000009536743	1.34294528622569E-12
3.45000004768372	1.43840061389566E-12
3.5	1.70950449976393E-12
3.54999995231628	1.74999500567735E-12
3.59999990463257	1.79821446361778E-12
3.65000009536743	1.92026256007338E-12
3.70000004768372	2.00396275094883E-12
3.75	2.12478016951845E-12
3.79999995231628	2.55069316362766E-12
