GateV	GateI
0	9.02932107338036E-14
0.0500000007450581	3.68944458317699E-13
0.100000001490116	3.72594235195992E-13
0.150000005960464	3.74833437942826E-13
0.200000002980232	3.80580387083357E-13
0.25	3.80771423506149E-13
0.300000011920929	3.7855702188401E-13
0.349999994039536	3.76127053764927E-13
0.400000005960464	3.78582365109792E-13
0.449999988079071	3.79517326853235E-13
0.5	3.76302504781489E-13
0.550000011920929	3.76551003919423E-13
0.600000023841858	3.760288250481E-13
0.649999976158142	3.7575772029487E-13
0.699999988079071	3.75854864809524E-13
0.75	3.77676676825006E-13
0.800000011920929	3.78798744758366E-13
0.850000023841858	3.792414787155E-13
0.899999976158142	3.80876753747206E-13
0.949999988079071	3.78948445973332E-13
1	3.7984378012737E-13
1.04999995231628	3.83132870047931E-13
1.10000002384186	3.8057670079597E-13
1.14999997615814	3.86775111721124E-13
1.20000004768372	3.83115197552519E-13
1.25	3.90120661469817E-13
1.29999995231628	3.88942567389194E-13
1.35000002384186	3.89654237695214E-13
1.39999997615814	3.93640550927846E-13
1.45000004768372	3.96268656993951E-13
1.5	3.96167961717181E-13
1.54999995231628	3.99824731699486E-13
1.60000002384186	4.05176651778472E-13
1.64999997615814	4.05824977572564E-13
1.70000004768372	4.11345707929806E-13
1.75	4.16613575235369E-13
1.79999995231628	4.20519874347672E-13
1.85000002384186	4.26963748644676E-13
1.89999997615814	4.34855330997547E-13
1.95000004768372	4.39385642670223E-13
2	4.46855389062834E-13
2.04999995231628	4.5502295507871E-13
2.09999990463257	4.69055024855669E-13
2.15000009536743	4.81858910411637E-13
2.20000004768372	4.92592186658591E-13
2.25	5.13621263575903E-13
2.29999995231628	5.26872328317912E-13
2.34999990463257	5.34597106166546E-13
2.40000009536743	5.50280090591548E-13
2.45000004768372	5.68286899742948E-13
2.5	5.81845064750314E-13
2.54999995231628	5.93879383604251E-13
2.59999990463257	5.82487075066751E-13
2.65000009536743	6.14270136492512E-13
2.70000004768372	6.44406891129462E-13
2.75	6.58217675243017E-13
2.79999995231628	6.91993825522458E-13
2.84999990463257	7.22449715068879E-13
2.90000009536743	7.11157912072768E-13
2.95000004768372	7.77512494491706E-13
3	8.24306389205637E-13
3.04999995231628	8.29437375986924E-13
3.09999990463257	8.5089541749378E-13
3.15000009536743	8.93857904360473E-13
3.20000004768372	9.44746342788905E-13
3.25	9.93461172701937E-13
3.29999995231628	1.02651123278646E-12
3.34999990463257	1.0758942564984E-12
3.40000009536743	1.16345117134181E-12
3.45000004768372	1.26947389232634E-12
3.5	1.37543860849465E-12
3.54999995231628	1.45409996977347E-12
3.59999990463257	1.573730078544E-12
3.65000009536743	1.57685832707227E-12
3.70000004768372	1.74218484690764E-12
3.75	1.93993258956748E-12
3.79999995231628	2.21636294386873E-12
3.84999990463257	2.48844911690527E-12
3.90000009536743	2.99059041419802E-12
3.95000004768372	3.3764987333873E-12
4	3.15252489911655E-12
4.05000019073486	3.2005028595743E-12
4.09999990463257	3.30897972753175E-12
4.15000009536743	3.34402208385698E-12
4.19999980926514	3.45229216638281E-12
4.25	5.96946147027322E-12
4.30000019073486	6.58506279019311E-12
4.34999990463257	2.05440525702372E-11
4.40000009536743	8.62952903579739E-11
4.44999980926514	9.99945126700652E-11
4.5	9.99945196089591E-11
4.55000019073486	9.99945681812164E-11
4.59999990463257	9.9994380831081E-11
4.65000009536743	9.99943877699749E-11
4.69999980926514	9.9994457158914E-11
4.75	9.99944224644445E-11
4.80000019073486	9.99944710367018E-11
4.84999990463257	9.99943530755054E-11
4.90000009536743	9.99943738921871E-11
4.94999980926514	9.99944294033384E-11
5	9.99944085866566E-11
5.05000019073486	9.99944155255506E-11
5.09999990463257	9.99943947088688E-11
5.15000009536743	9.99943738921871E-11
5.19999980926514	9.99943600143993E-11
5.25	9.99943530755054E-11
5.30000019073486	9.99943461366115E-11
5.34999990463257	9.99943461366115E-11
5.40000009536743	9.99943530755054E-11
5.44999980926514	9.99943322588237E-11
5.5	9.99943322588237E-11
5.55000019073486	9.99943391977176E-11
5.59999990463257	9.99943391977176E-11
5.65000009536743	9.99943530755054E-11
5.69999980926514	9.99943253199298E-11
5.75	9.99943253199298E-11
5.80000019073486	9.99943253199298E-11
5.84999990463257	9.99943253199298E-11
5.90000009536743	9.99943391977176E-11
5.94999980926514	9.9994311442142E-11
6	9.99943183810359E-11
6	9.99943253199298E-11
5.94999980926514	9.99943183810359E-11
5.90000009536743	9.99943183810359E-11
5.84999990463257	9.9994311442142E-11
5.80000019073486	9.99942906254603E-11
5.75	9.99942906254603E-11
5.69999980926514	9.9994311442142E-11
5.65000009536743	9.99943045032481E-11
5.59999990463257	9.99943045032481E-11
5.55000019073486	9.99943253199298E-11
5.5	9.99943183810359E-11
5.44999980926514	9.99943253199298E-11
5.40000009536743	9.99943391977176E-11
5.34999990463257	9.99943391977176E-11
5.30000019073486	9.99943530755054E-11
5.25	9.99943530755054E-11
5.19999980926514	9.99943391977176E-11
5.15000009536743	9.99943322588237E-11
5.09999990463257	9.99943253199298E-11
5.05000019073486	9.99943391977176E-11
5	9.99943391977176E-11
4.94999980926514	9.99943391977176E-11
4.90000009536743	9.99943391977176E-11
4.84999990463257	9.99943253199298E-11
4.80000019073486	9.99943391977176E-11
4.75	9.99943461366115E-11
4.69999980926514	9.99943600143993E-11
4.65000009536743	9.99943530755054E-11
4.59999990463257	9.99943461366115E-11
4.55000019073486	9.99943738921871E-11
4.5	9.99943669532932E-11
4.44999980926514	9.99943669532932E-11
4.40000009536743	9.9994380831081E-11
4.34999990463257	9.9994380831081E-11
4.30000019073486	9.99943600143993E-11
4.25	9.99943391977176E-11
4.19999980926514	9.99943877699749E-11
4.15000009536743	9.99944224644445E-11
4.09999990463257	9.99943947088688E-11
